"1;A-Bomb;38;100;17;80;24;64;Richard Milhouse Jones;No alter egos found.;Rick Jones;Scarsdale; Arizona;Hulk Vol 2 #2 (April; 2008) (as A-Bomb);Marvel Comics;good;Male;Human;6'8;203 cm;980 lb;441 kg;Yellow;No Hair;Musician; adventurer;
"434;Master Brood;0;0;0;0;0;0;Currently Colin Wood;No alter egos found.;Brood;Perhaps England;Team Epic Episode 101;Team Epic TV;good;Male;0;6'0;183 cm;180 lb;81 kg;Blue;Black;-;Toronto; Canada;Team Epic;
"435;Master Chief;75;73;35;80;69;100;John-117;No alter egos found.;Blue 1;Elysium City; Eridanus II;-;Microsoft;good;Male;Human / Altered;7';213 cm;- lb;0 kg;Brown;Brown;Master Chief Petty Officer of the Navy;-;United Nations Space Command;
"436;Match;75;95;83;85;100;70;Kent Connor;No alter egos found.;Superboy;-;Superboy Vol 4 #35 (January; 1997);DC Comics;bad;Male;0;-;0 cm;- lb;0 kg;Black;Black;-;-;Titans East;
"437;Matt Parkman;63;10;12;14;59;56;Matthew Parkman;No alter egos found.;-;-;Heroes S01E02 - Don't Look Back;NBC - Heroes;good;Male;0;-;0 cm;- lb;0 kg;-;-;NYPD detective;New York; NY"	" formerly Los Angeles; CA;
"438;Maverick;63;10;12;42;60;85;Christopher Bradley;No alter egos found.;Chris;-;X-Men Unlimited #8 (1995);Marvel Comics;good;Male;0;6'4;193 cm;244 lb;110 kg;Blue;Black;Mercenary"	" former adventurer; student;-;(As Maverick) Formerly Gene Nation;
"439;Maxima;75;90;35;56;81;75;;No alter egos found.;Queen Maxima;Almerac;-;DC Comics;bad;Female;0;5'11;180 cm;160 lb;72 kg;Brown;Red;Adventurer; Queen of the Almerac Empire;Imperial Royal Palace;Justice League Task Force;
"440;Maya Herrera;50;10;12;14;60;14;Maya Herrera;No alter egos found.;-;Dominican Republic;-;NBC - Heroes;good;Female;0;-;0 cm;- lb;0 kg;-;-;-;-;-;Alejandro (twin brother);
"441;Medusa;75;34;35;70;37;56;Medusalith Amaquelin Boltagon;No alter egos found.;Madam Medusa;Island of Attilan; Atlantic Ocean;Fantastic Four Vol. 1 #36 (1965);Marvel Comics;good;Female;Inhuman;5'11;180 cm;130 lb;59 kg;Green;Red;Queen; Royal interpreter;Attilan;
"442;Meltdown;38;10;12;42;62;64;Tabitha Smith;Boom-Boom;Boom-Boom;Roanoke; Virginia;-;Boom-Boom;good;Female;0;5'5;165 cm;120 lb;54 kg;Blue;Blond;Adventurer; former student; thief;
"443;Mephisto;88;85;35;95;100;42;;No alter egos found.;Satan"	" Mephistopheles;Hell;-;Marvel Comics;bad;Male;0;6'6;198 cm;310 lb;140 kg;White;Black;Lord of a realm of Hell;-;Hell-lords; Lords of the Splinter Realms"	" formerly manipulator of the Six-Fingered Hand;
"444;Mera;56;62;79;60;92;80;Mera;No alter egos found.;Queen of Atlantis;-;Aquaman #11 (October; 1963);DC Comics;good;Female;Atlantean;5'9;175 cm;160 lb;72 kg;Blue;Red;Former queen of Atlantis"	" Former queen of Dimension Aqua;Atlantis;Aquaman Family"	" formerly Red Lantern Corps;
"445;Metallo;75;53;23;95;86;64;John Corben;No alter egos found.;-;-;Superman Vol 2 #1 (January; 1987);DC Comics;bad;Male;Android;6'5;196 cm;200 lb;90 kg;Green;Brown;Professional criminal;Mobile; though he generally operates out of Metropolis;
"446;Metamorpho;0;82;0;0;0;0;Rex Mason;No alter egos found.;The Element Man;-;Brave and the Bold #57;DC Comics;good;Male;0;6'1;185 cm;200 lb;90 kg;Black;No Hair;Adventurer; former Soldier of Fortune;-;Outsiders;
"447;Meteorite;0;0;0;0;0;0;;No alter egos found.;-;-;-;Marvel Comics;good;Female;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"448;Metron;88;10;47;56;100;28;Metron;No alter egos found.;-;-;New Gods vol. 1 #1 (February-March; 1971);DC Comics;good;Male;0;6'1;185 cm;190 lb;86 kg;Blue;Black;Scientist; seeker of knowledge;Supertown;
"449;Micah Sanders;63;8;12;14;57;14;Micah Sanders;No alter egos found.;MicahSanders500;-;-;NBC - Heroes;good;Male;0;-;0 cm;- lb;0 kg;Brown;Black;Elementary school student;New Orleans; LA;-;
"450;Michelangelo;63;14;50;65;59;75;;No alter egos found.;Mike;-;-;IDW Publishing;good;Male;Mutant;-;0 cm;- lb;0 kg;Blue;-;-;-;-;Leonardo (brother);
"451;Micro Lad;38;28;27;28;44;32;Gim Allon;No alter egos found.;Colossal Boy (mostly known as Colossal Boy;-;Teen Titans/Legion Special #1 (2004);DC Comics;good;Male;0;6';183 cm;170 lb;77 kg;Grey;Brown;-;United Planets; 31st century;Legion of Super-Heroes;
"452;Mimic;63;67;47;56;79;42;Calvin Montgomery Rankin;No alter egos found.;Cal;Passiac; New Jersey;Uncanny X-Men #19;Marvel Comics;good;Male;0;6'2;188 cm;225 lb;101 kg;Brown;Brown;-;-;Formerly Brotherhood Of Mutants;
"453;Minna Murray;0;0;0;0;0;0;Wilhelmina Harker;No alter egos found.;-;-;-;Wildstorm;good;Female;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"454;Misfit;63;32;23;80;91;42;Charlotte Gage-Radcliffe;Batgirl V;Batgirl;-;Birds of Prey #96;Batgirl V;good;Female;0;-;0 cm;- lb;0 kg;Blue;Red;-;Dalten Towers; Metropolis;Birds of Prey;
"455;Miss Martian;63;85;58;100;100;45;M'gann M'orzz;No alter egos found.;Megan Morse"	 M'Gann M'Orzz (alternate spelling)	 Martian Girlhunter	" Martian Manhunter (Titans Tomorrow alias);Mars;Teen Titans Vol 3 #37 (August; 2006);DC Comics;good;Female;0;5'10;178 cm;135 lb;61 kg;Red;Red;Adventurer;Arizona"	" San Francisco; California"	" formerly the Tanami Desert;
"456;Mister Fantastic;100;10;18;70;33;64;Reed Richards;No alter egos found.;Mr Fantastic;Central City; California;FANTASTIC FOUR #1;Marvel Comics;good;Male;Human / Radiation;6'1;185 cm;180 lb;81 kg;Brown;Brown;Scientist; adventurer;New York City;
"457;Mister Freeze;75;32;12;70;37;28;Victor Fries;No alter egos found.;Mister Zero;-;Batman #121 (Feb. 1959);DC Comics;bad;Male;Human;6'0;183 cm;190 lb;86 kg;-;-;-;-;Assorted Batman rogues; The Society;
"458;Mister Knife;75;10;17;30;13;65;J'son;No alter egos found.;Jason of Spartax;Spartax; Spartoi Empire; near the Shi'ar Galaxy;Inhumans Vol 3 #2 (July; 2000);Marvel Comics;bad;Male;Spartoi;-;0 cm;- lb;0 kg;Blue;Brown;Crimelord"	" former emperor;
"459;Mister Mxyzptlk;100;85;100;100;100;50;Mr. Mxyzptlk;No alter egos found.;-;-;Superman #30;DC Comics;bad;Male;God / Eternal;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"460;Mister Sinister;100;48;46;90;100;50;Nathaniel Essex;No alter egos found.;Sinister;London; England;Uncanny X-Men #221 (September; 1987);Marvel Comics;bad;Male;Human / Altered;6'5;196 cm;285 lb;128 kg;Red;Black;Geneticist; Criminal;
"461;Mister Zsasz;88;22;33;28;18;85;Victor Zsasz;No alter egos found.;Mr Zsasz;-;-;DC Comics;bad;Male;Human;-;0 cm;- lb;0 kg;Blue;Blond;Serial Killer;-;-;-;
"462;Mockingbird;75;31;38;20;48;95;Barbara Morse;No alter egos found.;Barbara Morse-Barton;San Diego; California;Astonishing Tales #6 (June; 1971);Marvel Comics;good;Female;Human;5'9;175 cm;135 lb;61 kg;Blue;Blond;Adventurer"	" former counter-terrorist agent; private investigator;
"463;MODOK;100;18;25;25;79;15;George Tarleton;No alter egos found.;M.O.D.O.K.;-;Tales of Suspense #93;Marvel Comics;bad;Male;Cyborg;12'0;366 cm;750 lb;338 kg;White;Brownn;Would-be conqueror; AIM leader; terrorist"	" former AIM agent; technician;
"464;Mogo;0;0;0;0;0;0;Mogo;No alter egos found.;-;-;Green Lantern Vol 2 #188 (May; 1985);DC Comics;good;Male;Planet;-;0 cm;- lb;0 kg;-;-;Green Lantern;Sector 2261;Green Lantern Corps;
"465;Mohinder Suresh;0;0;0;0;0;0;Mohinder Suresh;No alter egos found.;-;India;Heroes S01E01 - Genesis;NBC - Heroes;good;Male;0;-;0 cm;- lb;0 kg;-;-;Former agent of Pinehearst Company; former Company medical professional & agent; former taxi driver; former genetics professor;
"466;Moloch;0;0;0;0;0;0;Edgar William Jacobi;No alter egos found.;William Edgar Bright;-;-;DC Comics;bad;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"467;Molten Man;50;73;23;84;53;56;Mark Raxton;No alter egos found.;-;-;Amazing Spider-Man #28 (1965);Marvel Comics;bad;Male;0;6'5;196 cm;550 lb;248 kg;Gold;Gold;Security guard for Osborn industries; former criminal; lab assistant;-;
"468;Monarch;0;100;0;0;0;0;Nathaniel Christopher Adam;No alter egos found.;Monarch;-;Captain Atom #1 (D.C.; March; 1987);DC Comics;good;Male;0;6'4;193 cm;200 lb;90 kg;Blue;White;Adventurer; former U.S. Special Agent;
"469;Monica Dawson;50;10;35;14;48;90;Monica Dawson;No alter egos found.;-;-;Heroes S02E04 - The Kindness of Strangers;NBC - Heroes;good;Female;0;-;0 cm;- lb;0 kg;-;-;Fast food service;New Orleans; LA;-;
"470;Moon Knight;50;36;23;42;28;75;Marc Spector;No alter egos found.;Jake Lockley;Chicago; Illinois;Werewolf by Night #32 (August; 1975);Marvel Comics;good;Male;Human;6'2;188 cm;225 lb;101 kg;Brown;Brown;Adventurer; entrepreneur"	" former prize fighter;
"471;Moonstone;56;67;47;52;74;80;Karla Sofen;No alter egos found.;Meteorite;Van Nuys; California;Captain America Vol. 1 #192 (December; 1975);Marvel Comics;bad;Female;0;5'11;180 cm;130 lb;59 kg;Blue;Blond;former Adventurer; Psychiatrist;
"472;Morlun;63;60;35;42;74;56;Morlun;No alter egos found.;-;-;Amazing Spider-Man #30 (2001);Marvel Comics;bad;Male;0;6'2;188 cm;175 lb;79 kg;White / Red;Black;-;-;-;-;
"473;Morph;0;40;0;0;0;0;Kevin Sydney;No alter egos found.;-;Pittsburgh; Pennsylvania;Exiles #1;Marvel Comics;good;Male;0;5'10;178 cm;175 lb;79 kg;White;No Hair;Adventurer; reality traveler;Mobile;
"474;Moses Magnum;75;28;12;42;55;56;Moses Magnum;No alter egos found.;Magnum Force;;-;Giant-Size Spider-Man #4 (1975);Marvel Comics;bad;Male;0;5'9;175 cm;159 lb;72 kg;Brown;Black;Terrorist; president of Magnum Munitions"	" former ruler of Canaan;-;
"475;Mr Immortal;50;10;8;100;69;30;Craig Hollis;No alter egos found.;-;-;West Coast Avengers Vol 2 #46;Marvel Comics;good;Male;Mutant;6'2;188 cm;156 lb;70 kg;Blue;Blond;-;-;-;-;
"476;Mr Incredible;50;83;33;95;29;40;Robert Parr;No alter egos found.;Mr. I;-;The Incredibles (Movies; 2004);Dark Horse Comics;good;Male;Human;6'7;201 cm;350 lb;158 kg;Blue;Blond;-;-;Incredible Family;
"477;Ms Marvel II;38;63;23;84;11;56;Sharon Ventura;She-Thing;She-Thing;Pullman; Washington;-;She-Thing;good;Female;0;5'8;173 cm;135 lb;61 kg;Blue;Red;Wanderer; former adventurer; wrestler;
"478;Multiple Man;63;11;23;70;28;62;James Arthur;No alter egos found.;-;Los Alamos; New Mexico;GIANT-SIZE FANTASTIC FOUR #4;Marvel Comics;good;Male;0;5'11';180 cm;155 lb;70 kg;Blue;Brown;Private investigator (formerly) Farmer; Adventurer;New York City;
"479;Mysterio;81;10;17;40;82;70;Quentin Beck;No alter egos found.;Nicholas Macabes;New York; New York;Amazing Spider-Man #13 (1964);Marvel Comics;bad;Male;Human;5'11;180 cm;175 lb;79 kg;Brown;No Hair;Criminal"	" former Hollywood special effects designer and stunt man;New York City; New York State (Earth-1610) formerly New York City;
"480;Mystique;75;12;23;64;64;74;Raven Darkholme;No alter egos found.;Mallory Brickman;-;(as Raven Darkholme) MS. MARVEL #16; (as Mystique) MS. MARVEL #18;Marvel Comics;bad;Female;Mutant;5'10;178 cm;120 lb;54 kg;Yellow (without irises);Red / Orange;Special operative for Germany and the United States governments; (former) German Freedom Fighter; special operative in the Weapon X Project Team;
"481;Namor;69;95;58;70;73;85;Namor McKenzie;No alter egos found.;Imperius Rex;Atlantis;Motion Picture Funnies Weekly #1 (April; 1939);Marvel Comics;good;Male;Atlantean;6'2;188 cm;278 lb;125 kg;Grey;Black;King of Atlantis; Adventurer"	" former warrior; commando;
"482;Namor;0;0;0;0;0;0;;No alter egos found.;-;-;-;Marvel Comics;good;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"483;Namora;50;85;42;42;48;64;Aquaria Nautica Neptunia;No alter egos found.;Sub-Mariner;Unnamed Atlantean outpost;Marvel Mystery Comics #82 (1947);Marvel Comics;good;Female;0;5'11;180 cm;189 lb;85 kg;Blue;Blond;-;-;Agents of Atlas; Long-time ally of Namor"	" Monster Hunters;
"484;Namorita;50;72;47;70;37;70;Namorita Prentiss;No alter egos found.;Kymaera;Atlantis Outskirts;SUB-MARINER Vol. 2 #50 (1972);Marvel Comics;good;Female;0;5'6;168 cm;225 lb;101 kg;Blue;Blond;Superhero; formerly Leader of Atlantis;Mobile; formerly New Warriors headquarters and Atlantis;
"485;Naruto Uzumaki;50;80;32;80;100;100;;No alter egos found.;-;-;-;Shueisha;good;Male;Human;5'6;168 cm;121 lb;54 kg;-;-;-;Konohagakure;Team 7;-;
"486;Nathan Petrelli;0;0;0;0;0;0;Nathan Petrelli;No alter egos found.;-;-;Heroes S01E01;NBC - Heroes;good;Male;0;-;0 cm;- lb;0 kg;Brown;-;formerly a U.S. Congressman; formerly a district attorney; formerly a Navy officer;Mansion in Hyde Park;
"487;Nebula;63;52;13;50;42;60;;No alter egos found.;-;-;Avengers #257 (July; 1985);Marvel Comics;bad;Female;Luphomoid;6'1;185 cm;185 lb;83 kg;Blue;No Hair;-;-;Graces;
"488;Negasonic Teenage Warhead;50;7;8;10;45;35;Ellie Phimister;No alter egos found.;Warhead;-;New X-Men #115;Marvel Comics;good;Female;Mutant;-;0 cm;- lb;0 kg;Black;Black;-;-;-;-;
"489;Nick Fury;75;11;23;42;25;100;Nicholas Joseph Fury;No alter egos found.;Doyle;New York City;Sgt. Fury and His Howling Commandos #1 (1963);Marvel Comics;good;Male;Human;6'1;185 cm;221 lb;99 kg;Brown;Brown / White;S.H.I.E.L.D. director"	" former S.H.I.E.L.D. agent; intelligence agent; soldier and commando leader; parachuting instructor;
"490;Nightcrawler;50;10;47;14;76;80;Kurt Wagner;No alter egos found.;-;Somewhere in the Bavarian Alps;GIANT-SIZE X-MEN #1;Marvel Comics;good;Male;0;5'9';175 cm;195 lb;88 kg;Yellow;Indigo;Adventurer; Teacher;Xavier Institute for Higher Learning; Salem Center;
"491;Nightwing;88;11;33;28;36;100;Dick Grayson;Batman II; Robin;Freddie Dinardo;Gotham City;as Dick Grayson and Robin) Detective Comics #38; (as Nightwing) Tales of the Teen Titans #44; (as Batman) Batman #512;Batman II;good;Male;Human;5'10;178 cm;175 lb;79 kg;Blue;Black;Vigilante and detective;
"492;Niki Sanders;63;52;35;28;37;56;Nicole Sanders;No alter egos found.;Jessica;-;Heroes S01E01 - Genesis;NBC - Heroes;good;Female;0;-;0 cm;- lb;0 kg;Blue;Blond;Former casino worker and online webcam operator"	" currently an agent of the Company;Las Vegas; NV;-;
"493;Nina Theroux;63;5;8;10;68;20;;No alter egos found.;-;-;-;SyFy;good;Female;Alpha;-;0 cm;- lb;0 kg;-;-;-;-;Alphas;-;
"494;Nite Owl II;0;45;0;0;0;0;Daniel Dreiberg;No alter egos found.;-;-;-;DC Comics;good;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;Watchmen;-;
"495;Northstar;50;18;83;56;65;70;Jean-Paul Beaubier;No alter egos found.;Jean-Paul Martin;Montreal; Qu?bec; Canada;X-Men #120 (1979);Marvel Comics;good;Male;0;5'11;180 cm;185 lb;83 kg;Blue;Black;Former terrorist; adventurer;
"496;Nova;100;85;75;100;100;80;Richard Rider;No alter egos found.;Rich;Queens; NY;NOVA Vol. 1 #1 (September; 1976);Marvel Comics;good;Male;Human;6'1;185 cm;190 lb;86 kg;Brown;Brown;Superhero; also works parttime at Marvel Burger;
"497;Nova;63;60;100;100;100;35;Frankie Raye;No alter egos found.;Frances Hyatt;-;Fantastic Four #164 (November; 1975);Marvel Comics;good;Female;Human / Cosmic;5'4;163 cm;130 lb;59 kg;White;Red;-;World-ship of Galactus;Defenders (Valkyrior);
"498;Odin;100;83;67;95;100;90;Odin Borson;No alter egos found.;All-Father;Sky-Father;Asgard;Journey into Mystery #85;Marvel Comics;good;Male;God / Eternal;6'9;206 cm;650 lb;293 kg;Blue;White;Deity; Monarch of Asgard; Asgardian God of the Sky;
"499;Offspring;50;10;35;99;100;56;Luke O'Brian;No alter egos found.;Ernie McDunnagh;-;-;DC Comics;good;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"500;Omega Red;0;61;0;0;0;0;Arkady Gregorivich;No alter egos found.;Arkady Rossovich;-;-;Marvel Comics;bad;Male;0;6'11;211 cm;425 lb;191 kg;Red;Blond;Crimelord"	" former mercenary; KGB agent;-;Red Mafia (kingpin)"	" former employee of Sabretooth;
"501;Omniscient;0;0;0;0;0;0;Omniscient is the closest English word that compares to his alien tongue.;No alter egos found.;-;Another Unknown World;Team Epic Episode 101;Team Epic TV;good;Male;0;5'11;180 cm;145 lb;65 kg;Brown;Black;Superhero; Grade 9 physics teacher;Toronto; Canada;
"502;One Punch Man;38;100;83;95;55;50;Saitama;No alter egos found.;Caped Baldy;-;One Punch - Chapter 1; Volume 1;Shueisha;good;Male;Human;5'9;175 cm;154 lb;69 kg;-;No Hair;Superhero; Sensei;Z-City;
"503;One-Above-All;100;100;100;100;100;100;;No alter egos found.;One Above All;-;Doctor Strange Vol 2 #13;Marvel Comics;neutral;-;Cosmic Entity;-;0 cm;- lb;0 kg;-;-;-;-;-;Living Tribunal (creation);
"504;Onslaught;88;100;33;100;100;55;Onslaught;No alter egos found.;Charlie Silus;-;X-Man Vol 1 #15 (May; 1996);Marvel Comics;bad;Male;Mutant;10'0;305 cm;900 lb;405 kg;Red;No Hair;Would-be destroyer;Central Park Citadel; Astral Fortress;
"505;Oracle;75;11;23;28;19;76;Barbara Gordon;Batgirl;Batgirl;-;Suicide Squad #23 (Jan.1989);Batgirl;good;Female;Human;5'10;178 cm;132 lb;59 kg;Blue;Red;Computer hacker and Coordinator of the Birds of Prey"	 Former student	 former librarian	" former vigilante;Metropolis; formerly Gotham City;Birds of Prey;
"506;Osiris;75;85;60;95;65;42;Amon Tomaz;No alter egos found.;-;-;-;DC Comics;good;Male;0;-;0 cm;- lb;0 kg;Brown;Brown;-;Shiruta; Kahndaq;-;
"507;Overtkill;0;0;0;0;0;0;Nicholas Rocca;No alter egos found.;OvertWar;-;-;Image Comics;bad;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;Mafia; Antonio'Tony Twist' Twistelli;
"508;Ozymandias;100;18;33;20;49;95;Adrian Veidt;No alter egos found.;The World's Smartest Man;-;Watchmen #1;DC Comics;bad;Male;Human;-;0 cm;- lb;0 kg;Blue;Blond;-;-;Formerly The Crimebusters;Friedrich Werner Veidt (father);
"509;Parademon;9;28;17;50;53;25;;No alter egos found.;-;Apokalips;New Gods #1;DC Comics;bad;-;Parademon;-;0 cm;- lb;0 kg;-;-;-;-;Darkseid;-;
"510;Paul Blart;8;11;21;50;7;5;Paul Blart;No alter egos found.;Mall Cop;-;-;Sony Pictures;good;Male;Human;5'7;170 cm;260 lb;117 kg;-;-;-;-;-;-;
"511;Penance;0;0;0;0;0;0;;No alter egos found.;-;-;-;Marvel Comics;good;-;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"512;Penance I;0;0;0;0;0;0;;No alter egos found.;-;-;-;Marvel Comics;good;Female;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"513;Penance II;0;20;0;0;0;0;Robert Baldwin;Speedball;Formerly Speedball;Springdale; Connecticut;(as Speedball) Amazing Spider-Man Annual #22 (1988)"	" (as Penance) Civil War: Front Line #10 (2007);Speedball;good;Male;0;6';183 cm;197 lb;89 kg;Blue;Blond;Government operative"	" former adventurer; reality TV star; student;
"514;Penguin;75;10;12;28;30;45;Oswald Chesterfield Cobblepot;No alter egos found.;-;-;DETECTIVE COMICS #58 (December; 1941);DC Comics;bad;Male;Human;5'2;157 cm;175 lb;79 kg;Blue;Black;Trader;Gotham City;-;
"515;Phantom;0;48;0;0;0;0;Christopher Walker;No alter egos found.;Mr Walker"	" Christopher Standish;-;-;DC Comics;good;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"516;Phantom Girl;38;10;23;28;53;42;Tinya Wazzo;No alter egos found.;-;-;Teen Titans/Legion Special #1 (2004);DC Comics;good;Female;0;5'6;168 cm;120 lb;54 kg;Blue;Black;-;United Planets; Bgztl;-;
"517;Phoenix;100;100;83;100;100;80;Jean Grey;Jean Grey; White Phoenix of The Crown;Redd Dayspring;-;X-Men #1 (September; 1963);Jean Grey;good;Female;Mutant;5'6;168 cm;115 lb;52 kg;Green;Red;Adventurer;Xavier Institute of Higher Learning;
"518;Plantman;63;60;25;55;61;25;Samuel Smithers;No alter egos found.;Blackheath;London; England;Strange Tales #113 (October; 1963);Marvel Comics;bad;Male;Mutant;6'0;183 cm;193 lb;87 kg;Green;Grey;Professional Criminal; formerly Gardner;
"519;Plastic Lad;0;0;0;0;0;0;Luke O'Brian;No alter egos found.;Offspring;-;-;DC Comics;good;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"520;Plastic Man;50;63;23;100;100;56;Patrick O'Brian;No alter egos found.;-;-;Police Comics #1 (August; 1941);DC Comics;good;Male;Human;6'1;185 cm;178 lb;80 kg;Blue;Black;Government Agent;-;The FBI"	 formerly the Justice League of America	" the All-Star Squadron and the Freedom Fighters;
"521;Plastique;50;10;23;28;60;42;Bette Sans Souci;No alter egos found.;-;-;Fury of Firestorm #7;DC Comics;bad;Female;0;5'6;168 cm;123 lb;55 kg;Blue;Red;Government Agent; former Terrorist; Mercenary;Mobile"	" formerly Quebec;
"522;Poison Ivy;81;14;21;40;100;40;Pamela Isley;No alter egos found.;-;Seattle; Washington;Batman #181 (June 1966);DC Comics;bad;Female;Human;5'6;168 cm;110 lb;50 kg;Green;Red;Criminal; Botanist;Gotham City;
"523;Polaris;63;73;42;50;100;45;Lorna Dane;No alter egos found.;Pestilence;Presumably northern California - not confirmed;X-Men #49 (October; 1968);Marvel Comics;good;Female;Mutant;5'7;170 cm;115 lb;52 kg;Green;Green;Adventurer; former U.S. government operative; former graduate student in geophysics;
"524;Power Girl;94;100;100;100;100;75;Kara Zor-L;No alter egos found.;Karen Starr;-;All-Star Comics #58 (January/February 1976);DC Comics;good;Female;Kryptonian;5'11;180 cm;180 lb;81 kg;blue;blond;-;-;Justice Society of America; Justice League Europe;
"525;Power Man;0;82;0;0;0;0;Luke Cage;Luke Cage;-;-;-;Luke Cage;good;Male;Mutant;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"526;Predator;63;30;25;85;100;90;Yautja;No alter egos found.;Hunters;Yautja Prime;Predator (1987);Dark Horse Comics;bad;Male;Yautja;7'0;213 cm;520 lb;234 kg;-;-;-;-;-;-;
"527;Professor X;100;8;12;14;100;32;Charles Francis Xavier;No alter egos found.;Prof;New York; New York;X-Men #1 (September; 1963);Marvel Comics;good;Male;Mutant;6';183 cm;190 lb;86 kg;Blue;No Hair;Mutant leader; mutant rights activist;
"528;Professor Zoom;94;10;100;20;83;20;Eobard Thawne;No alter egos found.;Reverse Flash;-;Flash #139 (September; 1963);DC Comics;bad;Male;Human;5'11;180 cm;179 lb;81 kg;Blue;Strawberry Blond;-;Central Cityplex; 25th Century;
"529;Psylocke;63;33;25;40;100;90;Elizabeth Braddock;No alter egos found.;Betsy;Braddock Manor; England;Captain Britain #8 (December; 1976) / New Mutants Annual #2 (October; 1986) (US);Marvel Comics;good;Female;Mutant;5'11;180 cm;155 lb;70 kg;Blue;Purple;Adventurer;
"530;Punisher;69;16;21;45;42;100;Frank Castle;No alter egos found.;Big Nothing;Queens; New York;AMAZING SPIDER-MAN #129;Marvel Comics;good;Male;Human;6'0';183 cm;200 lb;90 kg;Blue;Black;Former United States Marine turned professional vigilante;Mobile; usually in New York City;
"531;Purple Man;56;10;8;30;92;10;Zebediah Killgrave;No alter egos found.;Kilgrave;-;Daredevil #4 (October; 1964);Marvel Comics;bad;Male;Human;5'11;180 cm;165 lb;74 kg;Purple;Purple;Professional criminal; Megalomaniac; Former spy;
"532;Pyro;38;10;12;14;54;28;St. John Allerdyce;No alter egos found.;-;Sydney; Australia;-;Marvel Comics;bad;Male;0;5'10;178 cm;150 lb;68 kg;Blue;Blond;Former government agent; terrorist; bodyguard;
"533;Q;100;12;17;100;100;40;Q;No alter egos found.;Q Continuum;-;-;Star Trek;-;Male;God / Eternal;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"534;Quantum;0;0;0;0;0;0;;No alter egos found.;-;-;-;HarperCollins;good;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"535;Question;81;14;27;35;20;80;Charles Victor Szasz;No alter egos found.;Vic Sage;-;Blue Beetle (Charlton) Vol 4 #1 (June; 1967);DC Comics;good;Male;Human;6'2;188 cm;185 lb;83 kg;Blue;Blond;Former Television Investigative Journalist;Hub City"	" Chicago; Gotham City;
"536;Quicksilver;63;28;100;60;81;56;Pietro Django Maximoff;No alter egos found.;Pietro Frank;Wundagore Mountain; Transia (in Eastern Europe);X-MEN Vol. 1 #4;Marvel Comics;good;Male;Mutant;6'0;183 cm;175 lb;79 kg;Blue;Silver;(current) Adventurer; (former) Terrorist; officer of the Inhumans militia;
"537;Quill;38;10;12;14;23;14;Maxwell Jordan;No alter egos found.;Max;-;New X-Men: Academy X #1;Marvel Comics;good;Male;0;5'4;163 cm;124 lb;56 kg;Brown;Brown;-;X-Mansion;Corsairs;-;
"538;Ra's Al Ghul;100;28;32;42;27;100;Ra's Al Ghul;No alter egos found.;Demon's Head;Egypt;Batman #232 (June; 1971);DC Comics;bad;Male;Human;6'4;193 cm;215 lb;97 kg;Green;Grey;Eco Terrorist; Businessman; Cult Leader;
"539;Rachel Pirzad;63;4;8;10;52;10;;No alter egos found.;-;-;-;SyFy;good;Female;Alpha;-;0 cm;- lb;0 kg;-;-;-;-;Alphas;-;
"540;Rambo;63;14;25;30;30;100;John Rambo;No alter egos found.;Raven;Bowie; Arizona;First Blood (Novel; 1972);0;good;Male;Human;5'10;178 cm;185 lb;83 kg;Brown;Black;United States Army soldier (former);-;
"541;Raphael;63;17;50;65;59;80;;No alter egos found.;-;-;Teenage Mutant Ninja Turtles #1;IDW Publishing;good;Male;Mutant;-;0 cm;- lb;0 kg;-;No Hair;-;-;-;Leonardo (brother);
"542;Raven;50;10;29;70;84;40;Rachel Roth;No alter egos found.;Pride;Azarath;DC Comics Presents #26 (October; 1980);DC Comics;neutral;Female;Human;5'5;165 cm;110 lb;50 kg;Indigo;Black;Adventurer; high school student;-;
"543;Ray;50;10;92;100;100;20;Ray Terrill;No alter egos found.;-;-;Ray #1;DC Comics;good;Male;Human;5'10;178 cm;155 lb;70 kg;Green;Red;Freelance Computer Programmer and Software Designer;Philadelphia; Pennsylvania;Freedom Fighters;
"544;Razor-Fist II;0;0;0;0;0;0;Douglas Scott;No alter egos found.;Razorfist;-;Master of Kung Fu I#105 (October; 1981);Marvel Comics;bad;Male;0;6'3;191 cm;260 lb;117 kg;Blue;No Hair;Mercenary; assassin; bodyguard;
